show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in
80157890,Movie,Vince and Kath and James,Theodore Boborol,"Julia Barretto, Joshua Garcia, Ronnie Alonte, Maris Racal, Ina Raymundo, Shamaine Centenera, Ana Abad-Santos, Jeric Raval, Allan Paule, Manuel Chua",Philippines,"March 21, 2019",2016,TV-PG,115 min,"International Movies, Romantic Movies"
80195967,Movie,A.X.L.,Oliver Daly,"Alex Neustaedter, Becky G., Alex MacNicoll, Dominic Rains, Thomas Jane, Lou Taylor Pucci, Patricia De Leon, Niko Guardado, Ted McGinley, Marie-Françoise Theodore, Eric Etebari, Dorian Kingi",United States,"March 20, 2019",2018,PG,99 min,"Action & Adventure, Children & Family Movies, Independent Movies"
81033107,Movie,Alexis Viera: A Story of Surviving,Luis Ara,Alexis Viera,,"March 20, 2019",2019,TV-14,69 min,"Documentaries, International Movies, Sports Movies"
81048554,Movie,Imago,"Karan Shivajirao Chavan, Vikram Tanajirao Patil","Aishwarya Ghaydar, Amol Deshmukh, Adarsh Kurne, Vishwas Kamble, Neha Awati, Amaraja Patil, Rinkle Chopde, Shreyas Gurav",India,"March 20, 2019",2018,TV-PG,97 min,"Dramas, Independent Movies, International Movies"
81037077,Movie,Amy Schumer Growing,Amy Schumer,Amy Schumer,United States,"March 19, 2019",2019,TV-MA,61 min,Stand-Up Comedy
81047798,Movie,Tinker',Sonny Marler,"Clayne Crawford, Christian Kane, Colt Crawford, Wilmer Calderon, Randy Smith, Wendy Baron, Lennie Crawford, Chalet Lizette Brannan",United States,"March 19, 2019",2018,TV-14,97 min,"Dramas, Independent Movies, Sci-Fi & Fantasy"
81019338,Movie,All About Nina,Eva Vives,"Mary Elizabeth Winstead, Common, Kate del Castillo, Chace Crawford, Jay Mohr, Beau Bridges, Clea DuVall, Melonie Diaz, Camryn Manheim, Mindy Sterling, Angelique Cabral, Nicole Byer, Todd Louiso, Elizabeth Masucci, Sonoya Mizuno, Charlotte Newhouse, Victor Rasuk, Andree Vermeulen",United States,"March 18, 2019",2018,R,101 min,"Comedies, Dramas, Independent Movies"
80017171,Movie,5 Flights Up,Richard Loncraine,"Josh Pais, Claire van der Boom, Morgan Freeman, Diane Keaton, Carrie Preston, Cynthia Nixon, Korey Jackson, Diane Ciesla, Michael Cristofer",United States,"March 17, 2019",2014,PG-13,92 min,"Comedies, Dramas, Independent Movies"
70175439,Movie,A Separation,Asghar Farhadi,"Leila Hatami, Peyman Moaadi, Shahab Hosseini, Sareh Bayat, Sarina Farhadi, Babak Karimi, Ali-Asghar Shahbazi, Shirin Yazdanbakhsh, Kimia Hosseini, Merila Zare'i, Sahabanu Zolghadr","Iran, France","March 16, 2019",2011,PG-13,123 min,"Dramas, International Movies"
81013990,Movie,Bombairiya,Pia Sukanya,"Radhika Apte, Siddhant Kapoor, Akshay Oberoi, Adil Hussain, Amit Sial, Ravi Kishan, Ajinkya Deo, Shilpa Shukla","United Arab Emirates, United Kingdom, India","March 15, 2019",2018,TV-14,108 min,"Comedies, Dramas, International Movies"
80171678,Movie,Burn Out,Yann Gozlan,"Olivier Rabourdin, François Civil, Manon Azem, Samuel Jouy, Narcisse Mame, Naël Rabia, Sam Louwyck, Luc Schwarz, Mario Magalhaes, Marc-Antoine Duquenne","France, Belgium","March 15, 2019",2017,TV-MA,104 min,"Action & Adventure, International Movies"
81074015,Movie,Chief Daddy,Niyi Akinmolayan,"Taiwo Obileye, Joke Silva, Falz The Bahd Guy, Dakore Akande, Funke Akindele, Zainab Balogun, Shaffy Bello, Ini Edo, Linda Ihuoma-Suleiman, Mawuli Gavor, Richard Mofe-Damijo, Rachael Oniga, Nkem Owoh, Patience Ozokwor",Nigeria,"March 15, 2019",2018,TV-14,98 min,"Comedies, Dramas, International Movies"
81041273,Movie,Edoardo Ferrario: Temi Caldi,Francesco Imperato,Edoardo Ferrario,Italy,"March 15, 2019",2019,TV-MA,65 min,Stand-Up Comedy
70108985,Movie,G-Force,Hoyt Yeatman,"Bill Nighy, Will Arnett, Zach Galifianakis, Kelli Garner, Tyler Patrick Jones, Piper Mackenzie Harris, Gabriel Casseus, Jack Conley, Niecy Nash, Justin Mentell, Nicolas Cage, Sam Rockwell, Jon Favreau, Penélope Cruz, Steve Buscemi, Tracy Morgan",United States,"March 15, 2019",2009,PG,88 min,"Children & Family Movies, Comedies"
81004374,Movie,Girl,Lukas Dhont,"Victor Polster, Arieh Worthalter, Oliver Bodart, Tijmen Govaerts, Katelijne Damen, Valentijn Dhaenens, Magali Elali, Alice de Broqueville, Chris Thys, Angelo Tijssens","Belgium, Netherlands","March 15, 2019",2018,R,106 min,"Dramas, International Movies, LGBTQ Movies"
70045356,Movie,Jeff Dunham: Arguing with Myself,Manny Rodriguez,Jeff Dunham,United States,"March 15, 2019",2006,NR,69 min,Stand-Up Comedy
70203594,Movie,Jeff Dunham: Controlled Chaos,"Michael Simon, Matthew McNeil",Jeff Dunham,United States,"March 15, 2019",2011,TV-MA,97 min,Stand-Up Comedy
70253171,Movie,Jeff Dunham: Minding the Monsters,Manny Rodriguez,Jeff Dunham,United States,"March 15, 2019",2012,TV-MA,80 min,Stand-Up Comedy
70109657,Movie,Jeff Dunham's Very Special Christmas Special,Michael Simon,"Jeff Dunham, Brian Haner",United States,"March 15, 2019",2008,TV-MA,85 min,Stand-Up Comedy
70020728,Movie,Kung Fu Hustle,Stephen Chow,"Stephen Chow, Yuen Wah, Yuen Qiu, Lam Chi Chung, Dong Zhi Hua, Chiu Chi-Ling, Xing Yu, Danny Chan, Leung Siu Lung, Wah Yuen, Kwok Kuen Chan, Qiu Yuen","Hong Kong, China","March 15, 2019",2004,R,99 min,"Action & Adventure, Comedies, Cult Movies"
81024308,Movie,Late Life: The Chien-Ming Wang Story,Frank W Chen,Chien-Ming Wang,"United States, Taiwan","March 15, 2019",2018,TV-14,98 min,"Documentaries, Sports Movies"
81031178,Movie,Paskal,Adrian Teh,"Hairul Azreen, Ammar Alfian, Jasmine Suraya, Henley Hii, Hafizul Kamal, Theebaan Govindasamy, Gambit Saifullah, Taufiq Hanafi, Nam Ron, Amerul Affendi, Tiger Chen",Malaysia,"March 15, 2019",2018,TV-14,115 min,"Action & Adventure, Dramas, International Movies"
70056425,Movie,The Lives of Others,Florian Henckel von Donnersmarck,"Ulrich Mühe, Martina Gedeck, Sebastian Koch, Ulrich Tukur, Thomas Thieme, Hans-Uwe Bauer, Volkmar Kleinert, Matthias Brenner, Charly Hübner",Germany,"March 15, 2019",2006,R,138 min,"Dramas, International Movies, Thrillers"
81050198,Movie,The Student,Steven R. Monroe,"Alicia Leigh Willis, Blake Michael, Trevor St. John, Lindsay Hartley, Eric Nelsen, Wolfgang Bodison",United States,"March 15, 2019",2017,TV-14,90 min,Thrillers
81034771,Movie,Twinsanity,Buz Wallick,"Karissa Strain, Katie Strain, Yves Bright, Angie Everhart, Thaddeus Shafer, Mary O'Neil",United States,"March 15, 2019",2018,TV-14,86 min,"Horror Movies, Independent Movies, Thrillers"
81060041,Movie,12 ROUND GUN,Sam Upton,"Sam Upton, Jared Abrahamson, Mark Boone Junior, Laila Ali, Kate Vernon, Cassi Thomson, Colby French, Miguel Perez, Jay Acovone",United States,"March 14, 2019",2017,TV-MA,90 min,"Dramas, Independent Movies, Sports Movies"
70090072,Movie,A Love Story,Maryo J. De los Reyes,"Maricel Soriano, Aga Muhlach, Angelica Panganiban, Dante Rivero, Chin Chin Gutierrez, Bobby Andrews, TJ Trinidad, Baron Geisler, John Arcilla, Gerald Madrid",Philippines,"March 14, 2019",2007,TV-14,117 min,"Dramas, International Movies, Romantic Movies"
80145621,Movie,Barcelona: A Love Untold,Olivia M. Lamasan,"Kathryn Bernardo, Daniel Padilla, Joshua Garcia, Aiko Melendez, Joey Marquez, Ricky Davao, Maria Isabel Lopez, Ana Capri, Cris Villanueva",Philippines,"March 14, 2019",2016,TV-14,132 min,"Dramas, International Movies, Romantic Movies"
80100268,Movie,Everything About Her,Joyce Bernal,"Angel Locsin, Xian Lim, Vilma Santos, Michael De Mesa, Nonie Buencamino, Khalil Ramos, Devon Seron, Alexa Ilacad, Nor Domingo, Robert Villar",Philippines,"March 14, 2019",2016,TV-MA,127 min,"Comedies, Dramas, International Movies"
80206696,Movie,Finally Found Someone,Theodore Boborol,"John Lloyd Cruz, Sarah Geronimo, Enchong Dee, Christian Bables, Joey Marquez, Yayo Aguila, Tetchie Agbayani, Dennis Padilla, Leo Rialp, Alwyn Uytingco",Philippines,"March 14, 2019",2017,TV-14,125 min,"International Movies, Romantic Movies"
81010870,Movie,Seven Sundays,Cathy Garcia-Molina,"Ronaldo Valdez, Aga Muhlach, Dingdong Dantes, Enrique Gil, Cristine Reyes, Donita Rose, Ketchup Eusebio, Kean Cipriano",Philippines,"March 14, 2019",2017,TV-MA,128 min,"Comedies, Dramas, International Movies"
80192187,Movie,Triple Frontier,J.C. Chandor,"Ben Affleck, Oscar Isaac, Charlie Hunnam, Pedro Pascal, Garrett Hedlund, Adria Arjona",United States,"March 13, 2019",2019,R,126 min,Action & Adventure
80214087,Movie,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,Brian Klein,Jimmy Carr,,"March 12, 2019",2019,TV-MA,58 min,Stand-Up Comedy
70176655,Movie,Apollo 18,Gonzalo López-Gallego,"Warren Christie, Lloyd Owen, Ryan Robbins, Michael Kopsa, Andrew Airlie","United States, Canada","March 9, 2019",2011,PG-13,87 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers"
70270362,Movie,Blue Jasmine,Woody Allen,"Cate Blanchett, Sally Hawkins, Alec Baldwin, Louis C.K., Bobby Cannavale, Andrew Dice Clay, Peter Sarsgaard, Michael Stuhlbarg, Tammy Blanchard, Max Casella, Alden Ehrenreich",United States,"March 8, 2019",2013,PG-13,98 min,"Comedies, Dramas, Independent Movies"
81074140,Movie,Hajwala 2: Mysterious Mission,"Ibrahim Bin Mohamed, Hasan Aljaberi","Hussain Al Hosani, Ali Almarzouqi, Abdullah Al Yousef, Omar Al Hafidh, Meral Niazi, Yaser Hassan, Fatema Almansoori, Ahmed El Mohammdi",United Arab Emirates,"March 8, 2019",2018,TV-14,116 min,"Action & Adventure, Comedies, International Movies"
80184676,Movie,Juanita,Clark Johnson,"Alfre Woodard, Adam Beach, LaTanya Richardson Jackson, Marcus Henderson, Blair Underwood, Ashlie Atkinson, Tsulan Cooper",United States,"March 8, 2019",2019,TV-MA,90 min,"Dramas, Independent Movies, Romantic Movies"
81024044,Movie,Lady J,Emmanuel Mouret,"Cécile De France, Edouard Baer, Alice Isaaz, Natalia Dontcheva",France,"March 8, 2019",2019,TV-14,111 min,"Dramas, Independent Movies, International Movies"
60023618,Movie,Spy Kids 2: The Island of Lost Dreams,Robert Rodriguez,"Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara, Steve Buscemi, Mike Judge, Danny Trejo, Cheech Marin, Matt O'Leary, Emily Osment, Ricardo Montalban, Holland Taylor, Alan Cumming",United States,"March 8, 2019",2002,PG,100 min,"Children & Family Movies, Comedies"
70113532,Movie,The Imaginarium of Doctor Parnassus,Terry Gilliam,"Heath Ledger, Christopher Plummer, Andrew Garfield, Verne Troyer, Lily Cole, Tom Waits, Johnny Depp, Colin Farrell, Jude Law","United Kingdom, Canada, France, United States","March 8, 2019",2009,PG-13,123 min,"Action & Adventure, Sci-Fi & Fantasy"
70074299,Movie,The Jane Austen Book Club,Robin Swicord,"Maria Bello, Emily Blunt, Kathy Baker, Amy Brenneman, Maggie Grace, Jimmy Smits, Hugh Dancy, Marc Blucas, Lynn Redgrave, Kevin Zegers, Nancy Travis",United States,"March 8, 2019",2007,PG-13,106 min,"Comedies, Dramas, Romantic Movies"
80995799,Movie,Walk. Ride. Rodeo.,Conor Allyn,"Spencer Locke, Missi Pyle, Sherri Shepherd, Bailey Chase, Alyvia Alyn Lind, Max Ehrich, Corbin Bleu, Kathleen Rose Perkins",United States,"March 8, 2019",2019,TV-PG,100 min,"Children & Family Movies, Dramas"
70100377,Movie,Doubt,John Patrick Shanley,"Meryl Streep, Philip Seymour Hoffman, Amy Adams, Viola Davis, Alice Drummond, Audrie Neenan, Susan Blommaert, Carrie Preston, Lydia Jordan, Lloyd Clay Brown",United States,"March 7, 2019",2008,PG-13,104 min,"Dramas, Faith & Spirituality"
80189630,Movie,Nappily Ever After,Haifaa Al-Mansour,"Sanaa Lathan, Ricky Whittle, Lynn Whitfield, Lyriq Bent, Ernie Hudson",United States,"March 7, 2019",2018,TV-MA,99 min,"Comedies, Dramas, Romantic Movies"
81010867,Movie,Sisterakas,Wenn V. Deramas,"Ai-Ai de las Alas, Vice Ganda, Kris Aquino, Xyriel Manabat, Daniel Padilla, Kathryn Bernardo, Tirso Cruz III, Deejay Durano, Gloria Diaz, Jeffrey Quizon",Philippines,"March 7, 2019",2012,TV-14,105 min,"Comedies, International Movies"
81010865,Movie,Starting Over Again,Olivia M. Lamasan,"Piolo Pascual, Toni Gonzaga, Iza Calzado",Philippines,"March 7, 2019",2014,TV-14,128 min,"Dramas, International Movies, Romantic Movies"
81010874,Movie,That Thing Called Tadhana,Antoinette Jadaone,"Angelica Panganiban, JM de Guzman",Philippines,"March 7, 2019",2015,TV-MA,91 min,"International Movies, Romantic Movies"
80075018,Movie,The Love Affair,Nuel Naval,"Richard Gomez, Dawn Zulueta, Bea Alonzo, Tom Rodriguez, Tetchie Agbayani, Al Tantay, Ana Capri, Ina Feleo",Philippines,"March 7, 2019",2015,TV-MA,127 min,"Dramas, International Movies, Romantic Movies"
70100381,Movie,Bedtime Stories,Adam Shankman,"Adam Sandler, Keri Russell, Guy Pearce, Russell Brand, Richard Griffiths, Jonathan Pryce, Courteney Cox, Lucy Lawless, Teresa Palmer, Aisha Tyler, Laura Ann Kesling, Jackie Sandler, Lorna Scott, Dana Min Goodman, Andrew Collins, Jonathan Loughran, Jonathan Morgan Heit, Nick Swardson, Tim Herlihy, Billy Tyler, Johntae Lipscomb, Mikey Post, Sebastian Saraceno, Bill Romanowski, Sadie Sandler, Carmen Electra, Allen Covert, Kathryn Joosten, Annalise Basso, Blake Clark, Julia Lea Wolov, Sarah G. Buxton",United States,"March 5, 2019",2008,PG,100 min,"Children & Family Movies, Comedies"
70110919,Movie,Caregiver,Chito S. Roño,"Sharon Cuneta, John Estrada, John Manalo, Rica Peralejo, Jhong Hilario, Saul Reichlin, Matthew Rutherford, Claire Jeater, Makisig Morales, Mickey Ferriols",Philippines,"March 5, 2019",2008,TV-14,131 min,"Dramas, International Movies"
80221560,Movie,Christopher Robin,Marc Forster,"Ewan McGregor, Hayley Atwell, Bronte Carmichael, Mark Gatiss, Jim Cummings, Brad Garrett, Nick Mohammed, Peter Capaldi",United States,"March 5, 2019",2018,PG,104 min,"Children & Family Movies, Comedies, Dramas"
80200961,Movie,The Hard Way,Keoni Waxman,"Michael Jai White, Luke Goss, Randy Couture, Madalina Anea, Grant Campbell, George Remes, Ovidiu Niculescu, Adreea Diac, Michaela Holla, Bogden Farcas",United States,"March 5, 2019",2019,TV-MA,94 min,Action & Adventure
80085013,Movie,Everyday I Love You,Mae Czarina Cruz,"Enrique Gil, Liza Soberano, Gerald Anderson, Aiko Melendez, Carmina Villaroel, Ariel Rivera, Marissa Delgado, Liza Lorena",Philippines,"March 4, 2019",2015,TV-PG,124 min,"International Movies, Romantic Movies"
81077597,Movie,I Am,Onir,"Juhi Chawla, Rahul Bose, Nandita Das, Sanjay Suri, Manisha Koirala, Purab Kohli, Shernaz Patel, Abhimanyu Singh, Arjun Mathur, Radhika Apte","India, Japan","March 4, 2019",2010,TV-MA,106 min,"Dramas, Independent Movies, International Movies"
80049193,Movie,Kid Kulafu,Paul Soriano,"Robert Villar, Alessandra de Rossi, Cesar Montano, Alex Medina, Jake Macapagal, Khalil Ramos, Jomari Angeles, Kokoy DeSantos",Philippines,"March 4, 2019",2015,TV-14,108 min,"Dramas, International Movies, Sports Movies"
70039783,Movie,My Only Mother,Wenn V. Deramas,"Ai-Ai de las Alas, Marvin Agustin, Carlo Aquino, Heart Evangelista, Nikki Valdez, Shaina Magdayao, Serena Dalrymple, Jiro Manio",,"March 4, 2019",2013,TV-14,104 min,"Comedies, Dramas, International Movies"
81010871,Movie,No Other Woman,Ruel S. Bayani,"Anne Curtis, Derek Ramsay, Cristine Reyes, Tirso Cruz III, Carmi Martin, John Arcilla, Marlann Flores, Ron Morales, Kat Alano",Philippines,"March 4, 2019",2011,TV-14,103 min,"Dramas, International Movies, Romantic Movies"
81004270,Movie,The Dawn Wall,"Peter Mortimer, Josh Lowell","Tommy Caldwell, Kevin Jorgeson","Austria, United States","March 4, 2019",2017,TV-MA,100 min,"Documentaries, Sports Movies"
70230147,Movie,Exit Strategy,Michael Whitton,"Jameel Saleem, Kimelia Weathers, Quincy Harris, Big Boy, Kevin Hart, Misty Alli, Noelle Balfour, Sid Burston, Carlos Castillo, Liz Hernandez, Nick Sinise",United States,"March 3, 2019",2012,NR,79 min,"Comedies, Romantic Movies"
80105067,Movie,Middle School: The Worst Years of My Life,Steve Carr,"Griffin Gluck, Lauren Graham, Rob Riggle, Thomas Barbusca, Andrew Daly, Adam Pally, Retta, Efren Ramirez, Isabela Moner, Alexa Nisenson, Jacob Hopkins","United States, Cambodia","March 3, 2019",2016,PG,92 min,"Children & Family Movies, Comedies"
70105459,Movie,Contract,Ram Gopal Varma,"Adhvik Mahajan, Prasad Purandhare, Sakshi Gulati, Zakir Hussain, Amruta Subhash, Kishore Kadam, Sumeet Nijhawan, Upyendra Limaye",India,"March 2, 2019",2008,TV-MA,116 min,"Action & Adventure, Dramas, Independent Movies"
80207444,Movie,Dear Dad,Tanuj Bhramar,"Arvind Swamy, Himanshu Sharma, Ekavali Khanna, Aman Uppal, Bhavika Bhasin",India,"March 2, 2019",2016,TV-14,83 min,"Comedies, Dramas, Independent Movies"
81033516,Movie,River's Edge,Isao Yukisada,"Fumi Nikaido, Ryo Yoshizawa, Shuhei Uesugi, Sumire, Shiori Doi, Aoi Morikawa",Japan,"March 2, 2019",2018,TV-MA,118 min,"Dramas, International Movies"
81075235,Movie,Sarkar,A.R. Murugadoss,"Vijay, Varalakshmi Sarathkumar, Keerthi Suresh, Radha Ravi, Pala Karuppaiah, Yogi Babu",India,"March 2, 2019",2018,TV-MA,162 min,"Action & Adventure, Dramas, International Movies"
81072516,Movie,Sarkar,A.R. Murugadoss,"Vijay, Varalakshmi Sarathkumar, Keerthi Suresh, Radha Ravi, Pala Karuppaiah, Yogi Babu",India,"March 2, 2019",2018,TV-MA,162 min,"Action & Adventure, Dramas, International Movies"
70283202,"\"\" the book's author proves a tough nut to crack.\"",Saving Mr. Banks,John Lee Hancock,"Emma Thompson, Tom Hanks, Paul Giamatti, Jason Schwartzman, Colin Farrell, Bradley Whitford, Annie Buckley, Ruth Wilson, B.J. Novak, Rachel Griffiths, Kathy Baker, Melanie Paxson, Andy McPhee, Jerry Hauck, Mia Serafino, Michelle Arthur, Demetrius Grosse, Steven Cabral, David Ross Paterson, Ronan Vibert, Luke Baines, Dendrie Taylor, Laura Waddell, Paul Tassone","United States, United Kingdom, Australia","March 2, 2019",2013,PG-13,126 min,"Comedies, Dramas"
80156212,Movie,Wakefield,Robin Swicord,"Bryan Cranston, Jennifer Garner, Jason O'Mara, Beverly D'Angelo, Ian Anthony Dale, Pippa Bennett-Warner, Isaac Leyva, Victoria Bruno, Ellery Sprayberry, Tracey Walter",United States,"March 2, 2019",2016,R,109 min,Dramas
70296742,Movie,War Chhod Na Yaar,Faraz Haider,"Sharman Joshi, Soha Ali Khan, Javed Jaffrey, Dalip Tahil, Mukul Dev, Sanjay Mishra, Vivek Rana, Manoj Pahwa",India,"March 2, 2019",2013,TV-14,109 min,"Comedies, Dramas, International Movies"
80095531,Movie,Zubaan,Mozez Singh,"Vicky Kaushal, Sarah-Jane Dias, Raaghav Chanana, Manish Chaudhary, Meghna Malik, Malkeet Rauni, Anita Shabdish, Chittaranjan Tripathy",India,"March 2, 2019",2015,TV-MA,111 min,"Dramas, International Movies, Music & Musicals"
81059183,Movie,"2,215",Nottapon Boonprakob,Artiwara Kongmalai,Thailand,"March 1, 2019",2018,TV-14,89 min,"Documentaries, International Movies, Sports Movies"
81024332,Movie,An Interview with God,Perry Lang,"Brenton Thwaites, David Strathairn, Hill Harper, Charlbi Dean, Yael Grobglas",United States,"March 1, 2019",2018,TV-PG,97 min,"Dramas, Faith & Spirituality"
80987464,Movie,Budapest,Xavier Gens,"Manu Payet, Jonathan Cohen, Monsieur Poulpe, Alice Belaïdi, Alix Poisson","France, Belgium","March 1, 2019",2018,TV-MA,103 min,"Comedies, International Movies"
80156925,Movie,Christmas in the Smokies,Gary Wheeler,"Sarah Lancaster, Barry Corbin, Alan Powell, Jill Wagner, Danny Vinson, Gregory Alan Williams, Rebecca Koon, Brett Rice",United States,"March 1, 2019",2015,TV-G,88 min,"Children & Family Movies, Dramas, Romantic Movies"
60002907,Movie,"Crouching Tiger, Hidden Dragon",Ang Lee,"Chow Yun Fat, Michelle Yeoh, Zhang Ziyi, Chang Chen, Lung Hsiung, Cheng Pei-pei, Fa Zeng Li, Xian Gao, Yan Hai, De Ming Wang","Taiwan, Hong Kong, United States, China","March 1, 2019",2000,PG-13,120 min,"Action & Adventure, International Movies, Romantic Movies"
80207473,Movie,Dead in a Week (Or Your Money Back),Tom Edmunds,"Tom Wilkinson, Aneurin Barnard, Freya Mavor, Marion Bailey, Christopher Eccleston, Nigel Lindsay, Velibor Topic",United Kingdom,"March 1, 2019",2018,TV-MA,90 min,Comedies
80990534,Movie,Haunting on Fraternity Row,Brant Sersen,"Jacob Artist, Jayson Blair, Shanley Caswell, Claudia Lee, Ashton Moio, Cameron Moulene, Molly Tarlov, Chester Rushing",United States,"March 1, 2019",2018,TV-MA,99 min,"Horror Movies, Independent Movies"
70111265,Movie,Hulk Vs.,"Sam Liu, Frank Paur","Fred Tatasciore, Matthew Wolf, Graham McTavish, Grey DeLisle, Kari Wahlgren, Bryce Johnson, Janyse Jaud, Jay Brazeau, Jonathan Holmes, Paul Dobson, Michael Adamthwaite, French Tickner, Nicole Oliver, Qayam Devji, Steve Blum, Mark Acheson, Colin Murdock, Nolan North, Tom Kane",United States,"March 1, 2019",2009,PG-13,83 min,"Action & Adventure, Sci-Fi & Fantasy"
70024098,Movie,Junebug,Phil Morrison,"Amy Adams, Embeth Davidtz, Ben McKenzie, Alessandro Nivola, Frank Hoyt Taylor, Celia Weston, Scott Wilson, Jill Wagner, Victoria Jackson, Chuck Russell, Jerry Minor, Matt Besser",United States,"March 1, 2019",2005,R,107 min,"Comedies, Dramas, Independent Movies"
